x	y
2	70
102	4
2	93
13	24
22	19
4	100
111	24
103	25
6	25
71	117
43	69
93	125
1	115
127	25
2	53
91	89
101	43
42	15
98	99
32	100
6	20
42	98
88	125
61	72
16	2
2	58
91	23
76	78
96	35
56	3
18	75
6	25
57	40
42	15
3	40
41	33
96	63
3	65
72	33
81	3
6	103
57	73
96	43
57	69
72	94
73	60
59	60
87	74
21	2
68	25
87	43
88	125
1	67
111	87
58	99
22	125
91	30
72	88
98	14
93	94
3	55
87	25
96	20
2	58
22	33
2	69
26	125
97	4
73	74
16	94
91	42
91	68
66	125
11	59
68	14
3	59
1	79
61	98
1	59
94	45
42	125
24	90
57	14
11	69
19	75
14	40
73	35
22	104
11	72
63	24
73	89
22	113
22	60
26	68
66	125
91	55
57	55
97	55
3	94
43	25
72	24
76	23
26	57
26	55
58	24
86	90
31	125
1	43
114	70
31	88
37	14
88	125
3	25
3	40
1	100
1	53
74	105
102	40
76	125
102	59
11	25
72	103
88	94
42	68
87	59
91	69
22	98
102	54
22	4
78	104
36	74
91	123
102	104
91	100
76	87
57	24
21	100
111	129
24	100
11	94
102	95
58	44
26	125
91	55
43	59
68	5
76	99
72	3
34	125
77	59
87	25
73	129
122	115
11	23
76	87
96	22
88	100
22	3
102	34
98	125
58	59
68	14
72	3
128	70
31	58
22	59
8	44
6	57
31	58
42	88
2	123
2	59
91	57
31	87
37	25
26	25
2	45
43	125
3	60
66	68
106	14
96	98
72	18
31	73
3	94
87	20
36	120
77	69
64	80
16	25
87	25
21	67
79	25
96	87
61	58
58	75
43	4
37	125
106	22
14	55
18	125
98	14
61	25
37	103
98	125
86	102
2	69
42	100
16	90
3	69
102	88
16	100
57	103
72	90
26	63
91	109
31	2
111	2
72	58
1	25
61	125
78	25
54	125
88	99
102	93
2	60
26	42
67	103
88	4
23	100
61	72
91	78
93	44
2	68
11	14
1	24
86	90
97	29
89	70
42	18
98	75
3	94
31	70
72	125
61	13
37	80
61	90
8	59
81	102
24	90
19	25
91	97
91	59
42	59
96	25
2	24
76	60
91	89
108	104
24	70
16	43
2	125
37	55
96	94
102	68
96	54
51	55
91	72
101	29
111	30
23	25
104	95
87	8
88	125
76	99
102	90
67	44
72	25
102	24
107	23
108	24
53	90
43	79
71	59
18	24
22	33
42	39
26	5
93	70
69	125
4	60
22	3
42	88
91	22
42	40
11	63
71	112
1	8
63	125
72	113
63	100
26	64
88	20
61	34
56	42
94	125
61	2
4	60
4	20
103	100
2	68
86	78
102	24
88	60
42	93
42	25
7	25
6	24
91	42
102	59
91	72
42	39
73	74
13	60
69	25
67	125
72	24
63	90
22	44
21	78
103	55
57	3
103	59
74	65
96	125
86	79
2	75
2	125
37	100
43	24
16	23
42	34
86	19
57	69
87	69
91	23
61	89
22	90
43	25
24	90
91	42
106	88
102	18
87	74
34	70
2	90
73	90
3	25
89	65
22	65
3	94
72	113
37	25
73	9
26	2
86	24
111	43
97	38
31	25
103	100
31	109
2	88
79	25
68	40
43	25
97	15
31	128
22	125
86	72
3	25
111	73
86	54
24	115
72	68
108	24
86	20
36	79
111	103
61	125
111	42
33	100
106	44
33	4
3	100
91	100
4	20
72	113
58	104
96	3
3	89
16	78
11	42
26	13
26	129
22	58
26	3
94	25
102	125
96	37
93	125
31	87
37	43
77	89
77	90
87	95
93	125
72	33
4	55
89	25
72	103
102	125
112	23
2	14
33	5
21	57
43	55
111	40
104	20
23	24
3	69
61	33
103	34
24	90
53	24
96	13
22	23
37	94
97	98
1	103
51	87
21	107
11	58
11	2
1	43
72	125
68	25
87	18
91	4
122	89
97	25
37	24
4	90
72	59
57	90
42	24
73	44
42	58
91	88
31	79
16	42
36	125
16	74
42	125
91	20
42	58
72	128
36	98
37	90
91	3
72	33
26	95
111	37
21	87
72	118
87	100
56	20
62	125
89	20
72	125
89	55
24	90
18	24
87	103
61	24
58	125
11	65
11	24
2	59
3	14
76	23
108	100
63	24
102	44
102	75
88	24
111	23
6	125
87	94
3	25
91	25
91	73
58	125
113	125
42	20
21	100
22	24
79	100
91	77
69	25
103	80
111	42
72	79
37	23
23	89
43	55
22	88
71	33
23	90
58	4
2	60
26	57
37	23
93	99
111	25
16	24
73	69
37	70
11	98
76	102
42	125
78	94
96	28
77	24
96	87
111	70
22	59
43	25
88	19
76	79
76	57
2	9
11	73
37	24
62	43
26	42
31	125
1	17
59	125
23	90
91	103
68	25
42	19
113	90
36	20
22	100
2	20
6	3
1	92
72	64
31	94
43	25
102	73
41	25
101	70
11	103
23	14
57	4
104	80
72	58
6	125
86	22
26	3
73	20
72	90
113	90
91	70
122	40
42	20
89	25
24	125
19	125
57	103
59	55
91	37
2	90
93	125
102	125
11	64
23	100
43	14
64	45
43	100
41	67
68	75
106	25
16	59
57	14
2	48
86	108
58	74
37	54
76	78
94	40
102	58
108	125
76	125
88	104
21	67
6	93
103	25
3	54
77	69
17	25
57	69
39	100
6	22
86	90
43	4
11	87
2	25
31	25
66	42
59	125
86	40
91	54
51	14
42	100
86	24
111	87
73	69
23	20
87	23
103	80
26	5
2	18
93	24
31	100
16	102
94	25
62	5
74	125
61	43
93	125
21	117
91	72
12	4
2	90
16	72
1	43
77	65
21	25
24	90
87	90
86	2
76	100
26	55
73	99
58	90
68	14
13	5
96	43
11	102
24	90
87	114
71	69
91	54
37	69
22	44
103	69
2	90
62	14
96	102
11	100
87	69
43	125
56	63
68	5
2	43
6	73
91	55
69	35
88	90
96	58
88	74
61	88
6	73
112	100
3	30
62	73
54	125
108	24
46	29
31	69
61	18
81	99
61	25
11	72
11	3
12	89
106	72
67	23
68	125
91	57
122	35
107	100
24	90
72	104
16	3
91	57
73	25
99	125
3	59
36	25
41	67
31	69
76	94
77	43
73	100
74	90
22	4
73	64
6	22
99	40
73	104
11	72
23	69
19	25
87	20
22	25
23	59
31	59
1	24
61	59
11	3
21	98
94	100
44	70
87	60
58	70
6	94
43	60
23	65
107	125
72	44
2	128
102	90
34	125
91	89
109	25
57	43
16	102
14	100
61	54
67	3
2	94
2	59
106	33
26	57
42	94
39	125
69	25
3	114
106	60
1	73
1	25
11	40
3	25
58	25
21	119
74	90
1	87
58	74
2	24
73	25
67	125
42	4
104	80
73	109
6	44
22	88
57	69
3	89
13	90
21	62
59	25
112	3
87	3
37	64
18	44
26	57
97	103
66	43
73	125
86	75
52	90
97	43
88	30
67	20
73	80
111	24
91	20
43	55
16	123
8	89
96	88
86	42
23	89
77	73
87	35
6	39
72	58
112	100
99	130
91	73
87	23
2	128
91	97
2	93
3	19
17	18
73	99
7	104
6	3
91	37
22	95
109	25
87	94
16	2
18	19
21	19
86	42
37	19
91	43
31	65
26	69
76	42
2	90
42	3
61	22
36	125
24	90
91	77
72	125
98	125
101	93
57	90
24	60
76	72
69	100
101	59
42	59
58	74
91	59
44	15
111	72
57	69
76	88
87	25
1	7
7	25
111	89
23	89
43	64
36	72
2	4
87	125
111	40
91	90
28	44
102	24
101	43
22	58
94	125
97	60
18	90
26	57
16	99
69	35
91	43
3	89
8	9
12	35
43	40
6	25
91	43
117	19
44	70
73	94
106	13
11	14
11	15
43	125
111	80
91	69
73	59
72	40
54	125
61	14
3	25
98	104
96	74
91	89
63	70
44	25
98	24
57	55
86	2
11	8
23	69
36	99
57	100
76	87
1	89
77	5
63	75
97	43
72	98
91	3
81	73
34	25
43	25
4	60
106	68
3	79
24	90
64	125
61	90
34	25
114	70
91	70
122	58
24	100
72	24
74	70
6	58
96	43
33	24
96	2
91	3
87	19
36	44
101	17
61	24
16	94
6	69
61	68
16	72
46	125
71	24
106	108
59	125
102	104
22	100
104	100
88	25
76	88
106	75
89	100
61	25
11	73
72	35
22	3
87	25
92	38
43	55
2	5
6	100
13	89
11	125
101	4
2	58
61	99
3	54
91	115
26	40
86	24
16	125
96	99
23	4
61	64
56	102
91	58
72	88
86	90
2	64
76	34
42	68
22	125
72	40
37	125
66	90
1	53
102	59
69	35
42	44
72	74
41	78
4	125
91	70
42	128
42	25
61	103
58	115
21	99
61	34
91	77
101	20
74	90
56	78
23	100
31	100
42	54
59	125
76	99
44	100
94	125
111	108
106	18
22	94
21	2
72	73
8	100
6	42
2	69
88	25
31	34
24	90
16	100
76	25
59	25
1	33
37	88
88	99
1	74
94	25
76	89
2	34
56	44
6	57
91	102
96	53
73	125
13	90
29	30
57	10
57	103
73	89
43	34
57	100
22	100
91	23
23	20
87	25
3	14
6	69
88	65
31	72
57	23
37	20
111	94
72	100
31	57
19	125
91	97
99	40
36	125
2	98
2	100
61	125
3	65
3	89
42	25
78	24
2	90
73	125
103	25
36	34
67	25
91	74
71	90
16	125
6	14
33	24
2	123
22	3
73	104
91	37
6	22
6	87
91	42
16	34
37	44
102	33
71	2
67	55
73	55
91	23
2	90
91	3
23	70
91	30
43	60
31	94
58	25
23	100
62	20
2	25
57	43
88	35
46	103
6	102
76	104
86	90
16	22
42	20
37	34
43	60
69	100
57	94
76	2
63	15
13	4
42	90
68	125
22	13
102	88
76	87
87	109
99	5
104	60
104	35
3	44
103	40
2	90
24	125
72	59
87	14
31	87
107	73
66	113
93	5
43	35
26	89
42	23
98	44
26	43
87	103
91	103
3	14
76	57
59	25
36	24
22	65
72	3
6	58
11	60
76	72
2	65
43	89
2	8
97	64
86	24
23	14
31	24
22	70
96	37
98	90
8	104
41	60
16	25
37	104
23	55
18	59
94	25
6	58
73	70
42	14
58	59
66	22
41	90
16	112
3	20
11	80
86	22
6	87
2	108
11	37
76	14
129	125
23	20
93	94
16	125
3	94
6	24
76	98
2	103
57	125
87	55
88	40
122	35
49	75
31	103
69	35
26	88
23	65
6	22
88	125
91	19
21	117
59	125
24	90
17	73
33	25
68	25
88	4
98	40
57	64
12	69
86	44
87	3
31	87
33	90
4	60
61	2
76	75
68	75
6	9
81	59
102	125
87	23
58	80
61	39
22	100
111	98
91	77
67	14
72	68
99	130
99	125
14	25
43	55
34	25
112	89
73	104
72	90
87	114
91	52
36	63
91	73
94	100
2	25
87	73
89	80
21	5
108	24
73	69
96	20
87	23
81	102
101	67
103	59
43	100
11	59
18	75
91	90
57	20
57	25
63	90
22	68
87	25
102	90
71	28
72	100
9	25
1	97
103	94
22	43
87	129
72	90
107	54
56	70
3	100
57	23
102	54
102	5
129	25
22	58
43	99
97	59
6	57
56	99
61	125
56	90
42	5
22	125
58	70
58	64
2	108
16	89
6	98
91	20
86	4
91	44
67	90
91	74
103	69
64	80
111	87
6	102
3	25
91	103
31	24
56	40
79	40
72	129
87	14
91	67
96	4
96	87
7	23
23	20
56	24
72	59
26	55
59	25
66	122
7	100
91	57
69	35
7	3
23	25
37	73
18	19
109	25
73	65
102	44
23	4
13	25
31	64
26	94
56	40
11	63
73	74
41	74
1	74
52	100
57	94
2	98
1	44
112	25
91	80
11	2
71	100
64	125
72	43
2	98
112	25
73	125
1	112
1	20
43	25
37	89
94	40
56	22
1	57
111	25
68	34
87	79
61	102
76	22
36	19
86	4
1	39
78	75
87	43
14	25
66	59
33	74
37	125
19	125
92	25
111	25
2	90
67	3
72	100
102	88
91	3
42	58
36	70
43	25
69	125
21	57
36	2
6	102
62	59
6	72
87	3
22	58
56	5
103	14
4	90
17	73
91	60
67	30
43	64
16	125
91	14
58	80
96	14
22	89
72	100
89	125
41	15
22	68
31	28
111	19
11	103
68	60
91	37
87	103
56	90
22	88
96	93
94	55
98	14
104	10
59	25
72	14
11	72
91	97
9	125
11	37
91	73
91	88
91	3
1	7
3	25
6	3
37	69
22	59
111	87
56	70
1	25
86	22
12	29
44	60
78	44
1	32
36	18
72	59
29	30
63	24
31	87
56	68
73	40
94	25
66	108
57	24
36	74
76	25
93	4
12	59
102	14
98	60
6	125
16	87
41	100
14	25
72	93
91	59
91	125
58	24
91	4
43	100
66	79
102	109
42	80
112	89
26	89
31	43
72	59
8	70
37	100
3	59
72	68
26	104
103	25
3	70
61	90
97	90
72	73
91	89
2	58
61	22
11	43
67	100
42	88
68	99
2	99
58	4
37	74
42	25
98	24
37	19
98	15
57	20
11	55
93	24
43	90
86	103
16	125
99	40
96	53
22	40
24	90
23	100
91	25
87	20
22	40
2	4
68	34
22	98
6	87
13	75
42	90
74	70
72	40
16	108
21	35
43	70
24	70
23	20
13	74
66	24
93	4
87	103
91	103
22	125
106	90
16	94
24	90
22	40
56	125
3	100
56	70
22	40
107	43
71	53
73	80
51	23
54	125
76	2
22	58
76	40
28	44
112	3
89	80
67	104
3	99
33	100
21	44
88	115
16	8
52	43
103	69
44	20
89	125
98	70
78	125
121	13
111	59
93	5
16	44
81	102
69	100
102	90
102	125
23	24
22	4
88	125
72	58
57	73
103	69
87	24
61	42
91	122
18	4
57	44
86	59
11	29
72	99
72	24
87	109
3	114
37	55
53	90
23	100
98	99
89	100
96	115
72	18
43	125
63	64
68	74
57	25
26	42
43	20
1	87
2	68
102	125
22	4
11	94
26	3
71	18
22	90
26	73
22	13
57	100
3	125
87	109
67	98
77	20
57	20
111	3
74	70
111	37
22	5
31	25
2	113
86	28
2	93
2	34
111	98
96	112
34	25
103	20
66	60
23	59
2	74
67	43
39	75
118	70
96	112
106	42
2	68
67	23
41	87
36	94
71	24
102	75
2	44
103	25
16	87
22	43
51	42
87	104
2	33
24	90
11	59
11	87
87	25
28	125
23	40
91	100
36	99
57	25
57	129
97	14
1	3
57	25
91	29
9	75
24	90
43	69
11	94
91	73
71	33
42	90
72	40
26	40
16	43
42	68
91	44
43	35
6	40
34	75
67	28
114	60
96	39
17	73
43	25
43	89
16	24
91	79
1	78
56	24
22	89
26	25
3	99
6	87
88	94
34	25
3	25
91	125
24	100
22	25
22	34
2	18
96	14
91	103
76	19
74	100
6	60
37	25
11	24
2	98
96	72
114	70
21	19
21	60
91	55
6	25
103	94
16	87
97	44
24	90
2	69
72	3
57	73
72	44
61	68
6	2
26	22
72	69
122	43
2	13
21	82
96	60
23	25
12	43
112	23
8	100
1	74
1	88
87	60
91	68
97	80
76	42
91	80
2	88
98	24
41	18
12	80
62	25
104	95
93	39
86	8
31	57
86	104
56	44
41	34
36	24
76	57
37	25
22	23
51	67
86	90
31	43
58	5
3	45
37	73
37	74
1	100
23	60
2	8
22	74
96	69
111	125
91	58
4	60
72	25
68	125
43	34
2	125
16	125
11	4
72	68
98	25
58	54
23	94
23	104
57	69
1	25
103	109
62	60
6	125
73	80
13	100
117	74
3	14
61	74
2	18
3	19
57	89
11	69
34	75
37	43
101	24
86	60
22	78
2	93
42	125
122	88
37	59
26	4
21	98
72	70
101	25
16	108
101	98
11	55
18	19
103	14
36	90
44	60
31	25
71	68
16	2
106	100
26	57
56	3
111	72
102	70
3	55
6	114
2	19
91	89
71	67
102	5
58	14
31	72
2	75
72	73
19	125
76	103
56	108
2	100
72	68
76	87
11	68
29	125
19	125
1	32
86	2
102	125
88	14
14	40
73	90
4	100
2	63
91	103
22	109
129	25
72	4
11	2
13	54
103	20
91	8
76	4
101	80
43	14
58	109
43	69
16	128
26	57
22	4
67	120
32	44
111	72
26	2
17	24
72	69
96	68
73	74
2	24
26	54
26	60
11	68
77	24
111	2
3	59
69	25
73	125
12	3
111	37
8	125
6	59
96	73
69	5
4	100
44	100
18	100
103	59
57	89
72	103
6	22
26	95
3	45
2	25
6	69
3	69
31	20
34	125
1	24
91	37
101	92
42	118
98	90
2	14
3	40
91	103
111	25
23	24
72	94
23	44
29	125
11	125
93	25
11	2
103	100
23	100
1	32
79	25
103	20
71	24
87	123
37	29
57	125
88	5
97	123
88	125
42	88
91	103
74	70
57	3
6	87
103	55
111	88
61	99
22	4
3	100
14	55
1	90
87	3
26	14
89	20
42	68
6	24
99	75
87	25
77	90
97	100
21	8
6	99
88	80
11	55
72	70
61	15
91	33
52	43
73	25
76	118
69	25
108	24
36	24
42	69
11	24
97	98
91	97
23	25
37	73
2	74
12	100
2	125
119	125
19	25
43	25
68	19
26	3
68	15
91	40
26	103
67	28
91	97
91	23
11	99
3	25
94	25
68	65
91	14
96	125
42	25
2	98
113	90
18	90
2	4
89	100
98	89
6	102
66	2
91	37
73	40
94	100
91	73
1	77
43	5
72	58
87	30
87	20
87	3
2	99
97	38
57	24
86	13
26	125
31	104
58	125
91	43
106	88
58	4
91	90
102	74
68	24
68	4
11	64
78	44
112	43
77	78
73	69
1	90
96	100
12	103
102	34
31	95
96	103
77	74
6	88
43	69
91	12
87	3
24	60
43	69
69	125
102	14
78	44
68	25
76	42
24	25
37	89
69	125
111	118
61	102
102	104
91	77
16	73
21	67
71	98
53	70
6	87
37	55
91	12
19	25
103	100
72	125
76	58
86	90
103	25
112	59
42	104
2	90
73	25
73	60
11	24
11	2
2	99
1	8
76	20
121	3
11	114
1	62
7	74
6	40
66	72
76	102
91	69
87	114
102	34
73	80
96	39
27	44
73	60
3	100
2	100
91	112
91	2
102	125
123	40
102	68
23	64
2	125
26	22
87	69
43	25
72	14
22	109
1	5
112	4
41	74
42	128
91	103
72	90
2	99
37	69
33	70
22	44
102	90
1	33
42	58
16	35
76	4
46	22
2	74
91	3
61	25
37	89
66	72
54	25
66	43
91	25
91	88
107	3
21	38
3	69
91	43
87	69
31	25
86	22
22	18
97	3
24	90
96	70
128	44
94	55
58	24
46	90
2	90
87	60
